tags_power,ts,cooling_kw,energy_reuse,ere,hvac_kw,it_power_kw,plug_and_light_kw,pue,pump_kw,day_power,tags_weather,outdoor_air_humidity,outdoor_air_temp,unit,day_weather,hour_of_day,minute_of_day,day_of_week,month,date,is_weekend,total_facility_kw,cooling_to_it_ratio,load_level,pue_category
,2016-07-28 10:58:21+00:00,6.17,,0.944,10.27,884.45,2.46,1.034,11.12,28,,69.6,61.7,,28,10,658,Thursday,7,2016-07-28,False,914.4700000000001,0.006976086833625416,Low,Excellent
,2016-07-28 10:59:24+00:00,6.17,,0.938,10.27,883.29,2.46,1.034,11.12,28,,69.5,61.7,,28,10,659,Thursday,7,2016-07-28,False,913.3100000000001,0.006985248332937088,Low,Excellent
,2016-07-28 11:00:26+00:00,6.27,,0.929,9.24,883.59,2.41,1.033,11.32,28,,69.0,61.6,,28,11,660,Thursday,7,2016-07-28,False,912.83,0.007096051336026889,Low,Excellent
,2016-07-28 11:01:26+00:00,6.17,,0.926,9.19,883.29,2.46,1.033,11.32,28,,68.9,61.6,,28,11,661,Thursday,7,2016-07-28,False,912.4300000000001,0.006985248332937088,Low,Excellent
,2016-07-28 11:02:23+00:00,5.87,,0.918,9.84,884.99,2.44,1.033,11.22,28,,68.8,61.6,,28,11,662,Thursday,7,2016-07-28,False,914.3600000000001,0.006632843308963943,Low,Excellent
,2016-07-28 11:03:21+00:00,5.87,,0.906,9.89,882.44,2.46,1.034,11.52,28,,68.7,61.6,,28,11,663,Thursday,7,2016-07-28,False,912.1800000000001,0.006652010334980281,Low,Excellent
,2016-07-28 11:04:23+00:00,5.77,,0.897,10.01,878.92,2.44,1.034,11.33,28,,68.5,61.6,,28,11,664,Thursday,7,2016-07-28,False,908.47,0.0065648750739543986,Low,Excellent
,2016-07-28 11:05:23+00:00,5.77,,0.904,10.01,882.33,2.41,1.033,11.34,28,,68.4,61.6,,28,11,665,Thursday,7,2016-07-28,False,911.86,0.006539503360420703,Low,Excellent
,2016-07-28 11:06:24+00:00,5.57,,0.913,8.86,884.66,2.46,1.032,11.43,28,,68.0,61.6,,28,11,666,Thursday,7,2016-07-28,False,912.9799999999999,0.0062962041914407805,Low,Excellent
,2016-07-28 11:07:22+00:00,5.57,,0.924,8.84,881.38,2.46,1.032,11.02,28,,68.1,61.6,,28,11,667,Thursday,7,2016-07-28,False,909.27,0.0063196351176564025,Low,Excellent
,2016-07-28 11:08:24+00:00,5.47,,0.93,9.74,881.41,2.46,1.033,11.42,28,,68.0,61.6,,28,11,668,Thursday,7,2016-07-28,False,910.5,0.006205965441735401,Low,Excellent
,2016-07-28 11:09:23+00:00,5.47,,0.928,9.66,882.73,2.46,1.033,11.12,28,,68.0,61.6,,28,11,669,Thursday,7,2016-07-28,False,911.44,0.006196685283155664,Low,Excellent
,2016-07-28 11:10:23+00:00,5.27,,0.947,11.24,885.65,2.46,1.034,10.82,28,,67.9,61.6,,28,11,670,Thursday,7,2016-07-28,False,915.44,0.005950431886185287,Low,Excellent
,2016-07-28 11:11:21+00:00,5.27,,0.956,11.21,884.7,2.44,1.035,11.72,28,,67.8,61.6,,28,11,671,Thursday,7,2016-07-28,False,915.3400000000001,0.00595682152141969,Low,Excellent
,2016-07-28 11:12:22+00:00,5.17,,0.958,7.48,882.71,2.44,1.031,12.42,28,,67.8,61.7,,28,11,672,Thursday,7,2016-07-28,False,910.22,0.005856963215552106,Low,Excellent
,2016-07-28 11:13:22+00:00,5.17,,0.957,7.53,883.66,2.46,1.031,12.42,28,,67.8,61.7,,28,11,673,Thursday,7,2016-07-28,False,911.24,0.00585066654595659,Low,Excellent
,2016-07-28 11:14:23+00:00,5.17,,0.951,7.48,886.76,2.44,1.031,12.22,28,,67.9,61.7,,28,11,674,Thursday,7,2016-07-28,False,914.07,0.005830213360999594,Low,Excellent
,2016-07-28 11:15:24+00:00,5.17,,0.954,7.51,883.43,2.44,1.031,12.22,28,,67.6,61.7,,28,11,675,Thursday,7,2016-07-28,False,910.77,0.005852189760365847,Low,Excellent
,2016-07-28 11:16:24+00:00,5.47,,0.957,7.18,883.58,2.41,1.03,11.32,28,,67.5,61.7,,28,11,676,Thursday,7,2016-07-28,False,909.96,0.00619072409968537,Low,Excellent
,2016-07-28 11:17:22+00:00,5.47,,0.955,7.31,883.2,2.46,1.03,11.32,28,,67.4,61.7,,28,11,677,Thursday,7,2016-07-28,False,909.7600000000001,0.0061933876811594195,Low,Excellent
,2016-07-28 11:18:20+00:00,5.97,,0.963,6.83,879.39,2.46,1.03,11.22,28,,67.5,61.7,,28,11,678,Thursday,7,2016-07-28,False,905.87,0.006788796779585849,Low,Excellent
,2016-07-28 11:19:23+00:00,5.97,,0.965,6.81,877.58,2.44,1.03,11.52,28,,67.5,61.6,,28,11,679,Thursday,7,2016-07-28,False,904.32,0.006802798605255361,Low,Excellent
,2016-07-28 11:20:25+00:00,5.57,,0.964,6.23,879.75,2.46,1.029,11.52,28,,67.2,61.6,,28,11,680,Thursday,7,2016-07-28,False,905.53,0.006331344131855641,Low,Excellent
,2016-07-28 11:21:22+00:00,5.47,,0.955,6.31,878.59,2.46,1.029,11.52,28,,67.0,61.6,,28,11,681,Thursday,7,2016-07-28,False,904.35,0.0062258846560967,Low,Excellent
,2016-07-28 11:22:21+00:00,5.77,,0.956,7.01,878.27,2.46,1.031,11.72,28,,66.9,61.5,,28,11,682,Thursday,7,2016-07-28,False,905.23,0.0065697336809864846,Low,Excellent
,2016-07-28 11:23:21+00:00,5.77,,0.954,7.08,877.68,2.41,1.03,11.22,28,,66.8,61.5,,28,11,683,Thursday,7,2016-07-28,False,904.16,0.006574150031902288,Low,Excellent
,2016-07-28 11:24:23+00:00,5.37,,0.95,7.41,878.65,2.46,1.03,11.22,28,,66.8,61.5,,28,11,684,Thursday,7,2016-07-28,False,905.11,0.006111648551755534,Low,Excellent
,2016-07-28 11:25:22+00:00,5.37,,0.95,7.38,879.95,2.41,1.03,11.13,28,,66.9,61.5,,28,11,685,Thursday,7,2016-07-28,False,906.24,0.006102619467015171,Low,Excellent
,2016-07-28 11:26:22+00:00,5.77,,0.952,7.58,879.28,2.41,1.031,11.42,28,,66.9,61.4,,28,11,686,Thursday,7,2016-07-28,False,906.4599999999999,0.006562187244108816,Low,Excellent
,2016-07-28 11:27:22+00:00,5.67,,0.951,7.61,876.12,2.46,1.031,11.42,28,,66.9,61.4,,28,11,687,Thursday,7,2016-07-28,False,903.28,0.006471716203259827,Low,Excellent
,2016-07-28 11:28:20+00:00,5.27,,0.947,7.63,879.56,2.46,1.031,12.02,28,,66.8,61.3,,28,11,688,Thursday,7,2016-07-28,False,906.9399999999999,0.005991632179726226,Low,Excellent
,2016-07-28 11:29:22+00:00,5.27,,0.949,7.73,880.28,2.46,1.031,11.52,28,,66.7,61.4,,28,11,689,Thursday,7,2016-07-28,False,907.26,0.0059867314945244695,Low,Excellent
,2016-07-28 11:30:24+00:00,5.07,,0.95,6.71,878.24,2.46,1.029,11.62,28,,66.5,61.4,,28,11,690,Thursday,7,2016-07-28,False,904.1,0.005772909455274185,Low,Excellent
,2016-07-28 11:31:24+00:00,5.07,,0.948,6.81,879.44,2.46,1.029,11.52,28,,66.5,61.4,,28,11,691,Thursday,7,2016-07-28,False,905.3000000000001,0.00576503229327754,Low,Excellent
,2016-07-28 11:32:21+00:00,4.87,,0.953,7.23,880.32,2.46,1.03,12.12,28,,66.4,61.4,,28,11,692,Thursday,7,2016-07-28,False,907.0000000000001,0.005532079243911305,Low,Excellent
,2016-07-28 11:33:22+00:00,4.87,,0.956,7.13,877.15,2.46,1.03,12.12,28,,66.2,61.4,,28,11,693,Thursday,7,2016-07-28,False,903.73,0.005552072051530525,Low,Excellent
,2016-07-28 11:34:23+00:00,4.97,,0.949,8.11,877.43,2.46,1.03,11.22,28,,66.2,61.3,,28,11,694,Thursday,7,2016-07-28,False,904.19,0.005664269514377216,Low,Excellent
,2016-07-28 11:35:24+00:00,4.97,,0.951,8.11,877.51,2.46,1.03,11.22,28,,66.2,61.3,,28,11,695,Thursday,7,2016-07-28,False,904.2700000000001,0.0056637531196225685,Low,Excellent
,2016-07-28 11:36:20+00:00,5.27,,0.949,6.78,877.42,2.44,1.029,11.22,28,,65.8,61.2,,28,11,696,Thursday,7,2016-07-28,False,903.13,0.006006245583642953,Low,Excellent
,2016-07-28 11:37:22+00:00,5.27,,0.941,6.83,876.38,2.46,1.029,11.22,28,,65.8,61.2,,28,11,697,Thursday,7,2016-07-28,False,902.1600000000001,0.006013373194276455,Low,Excellent
,2016-07-28 11:38:22+00:00,5.87,,0.938,7.43,878.53,2.46,1.031,11.12,28,,65.7,61.2,,28,11,698,Thursday,7,2016-07-28,False,905.41,0.006681615881074067,Low,Excellent
,2016-07-28 11:39:22+00:00,5.87,,0.942,7.41,879.14,2.44,1.031,11.92,28,,65.9,61.3,,28,11,699,Thursday,7,2016-07-28,False,906.78,0.006676979775689879,Low,Excellent
,2016-07-28 11:40:24+00:00,5.57,,0.951,8.08,877.86,2.41,1.032,12.02,28,,66.5,61.3,,28,11,700,Thursday,7,2016-07-28,False,905.9399999999999,0.0063449752807964825,Low,Excellent
,2016-07-28 11:41:21+00:00,5.57,,0.928,8.11,878.88,2.44,1.032,12.02,28,,66.8,61.3,,28,11,701,Thursday,7,2016-07-28,False,907.02,0.006337611505552522,Low,Excellent
,2016-07-28 11:42:21+00:00,6.37,,0.936,8.21,879.2,2.44,1.033,11.92,28,,66.9,61.4,,28,11,702,Thursday,7,2016-07-28,False,908.1400000000001,0.007245222929936306,Low,Excellent
,2016-07-28 11:43:21+00:00,6.17,,0.936,8.21,878.25,2.44,1.033,11.92,28,,67.0,61.5,,28,11,703,Thursday,7,2016-07-28,False,906.99,0.007025334471961286,Low,Excellent
,2016-07-28 11:44:23+00:00,5.77,,0.93,7.88,880.26,2.46,1.031,11.22,28,,67.1,61.5,,28,11,704,Thursday,7,2016-07-28,False,907.59,0.006554881512280462,Low,Excellent
,2016-07-28 11:45:24+00:00,5.87,,0.929,7.93,880.16,2.46,1.031,11.22,28,,67.0,61.6,,28,11,705,Thursday,7,2016-07-28,False,907.64,0.006669241956007999,Low,Excellent
,2016-07-28 11:46:23+00:00,6.07,,0.931,8.61,878.46,2.46,1.032,11.22,28,,67.0,61.6,,28,11,706,Thursday,7,2016-07-28,False,906.82,0.0069098194567766315,Low,Excellent
,2016-07-28 11:47:21+00:00,6.07,,0.93,8.58,878.42,2.41,1.032,11.23,28,,66.9,61.6,,28,11,707,Thursday,7,2016-07-28,False,906.7099999999999,0.006910134104414745,Low,Excellent
,2016-07-28 11:48:20+00:00,5.77,,0.926,7.01,876.06,2.46,1.031,11.52,28,,66.7,61.7,,28,11,708,Thursday,7,2016-07-28,False,902.8199999999999,0.006586306873958405,Low,Excellent
,2016-07-28 11:49:22+00:00,5.77,,0.93,6.98,878.41,2.44,1.03,11.52,28,,66.5,61.8,,28,11,709,Thursday,7,2016-07-28,False,905.12,0.006568686604205325,Low,Excellent
,2016-07-28 11:50:24+00:00,5.47,,0.932,7.13,873.67,2.46,1.031,11.62,28,,66.5,61.9,,28,11,710,Thursday,7,2016-07-28,False,900.35,0.006260945208144952,Low,Excellent
,2016-07-28 11:51:22+00:00,5.47,,0.927,7.11,875.08,2.46,1.03,11.62,28,,66.2,62.1,,28,11,711,Thursday,7,2016-07-28,False,901.7400000000001,0.006250857064496959,Low,Excellent
,2016-07-28 11:52:22+00:00,5.37,,0.942,7.26,877.86,2.41,1.03,11.22,28,,66.5,62.1,,28,11,712,Thursday,7,2016-07-28,False,904.12,0.0061171485202651905,Low,Excellent
,2016-07-28 11:53:20+00:00,5.37,,0.952,7.33,877.48,2.46,1.03,11.22,28,,66.6,62.1,,28,11,713,Thursday,7,2016-07-28,False,903.8600000000001,0.006119797602224552,Low,Excellent
,2016-07-28 11:54:23+00:00,5.17,,0.952,6.88,878.4,2.46,1.03,11.42,28,,66.7,62.1,,28,11,714,Thursday,7,2016-07-28,False,904.3299999999999,0.005885701275045538,Low,Excellent
,2016-07-28 11:55:24+00:00,5.47,,0.952,7.01,878.93,2.46,1.03,11.42,28,,66.8,62.1,,28,11,715,Thursday,7,2016-07-28,False,905.29,0.00622347627228562,Low,Excellent
,2016-07-28 11:56:22+00:00,5.27,,0.958,6.51,877.45,2.46,1.029,10.92,28,,67.0,62.1,,28,11,716,Thursday,7,2016-07-28,False,902.61,0.006006040230212547,Low,Excellent
,2016-07-28 11:57:20+00:00,5.27,,0.956,6.51,874.22,2.44,1.029,10.92,28,,67.1,62.0,,28,11,717,Thursday,7,2016-07-28,False,899.36,0.0060282308800988305,Low,Excellent
,2016-07-28 11:58:21+00:00,4.97,,0.96,7.31,876.18,2.46,1.03,11.12,28,,67.7,62.1,,28,11,718,Thursday,7,2016-07-28,False,902.04,0.005672350430276884,Low,Excellent
,2016-07-28 11:59:24+00:00,5.27,,0.965,7.43,875.15,2.46,1.03,11.12,28,,67.7,62.1,,28,11,719,Thursday,7,2016-07-28,False,901.4300000000001,0.006021824830029138,Low,Excellent
,2016-07-28 12:00:22+00:00,5.27,,0.965,7.01,878.84,2.44,1.029,10.82,28,,68.4,62.1,,28,12,720,Thursday,7,2016-07-28,False,904.3800000000001,0.005996540894815893,Low,Excellent
,2016-07-28 12:01:22+00:00,5.27,,0.968,6.91,878.42,2.46,1.029,10.82,28,,69.1,62.2,,28,12,721,Thursday,7,2016-07-28,False,903.88,0.005999408028050363,Low,Excellent
,2016-07-28 12:02:21+00:00,5.47,,0.969,8.03,876.7,2.46,1.031,11.32,28,,69.3,62.3,,28,12,722,Thursday,7,2016-07-28,False,903.9800000000001,0.006239306490247519,Low,Excellent
,2016-07-28 12:03:20+00:00,5.47,,0.966,7.93,877.85,2.46,1.031,11.32,28,,69.8,62.3,,28,12,723,Thursday,7,2016-07-28,False,905.0300000000001,0.006231132881471777,Low,Excellent
,2016-07-28 12:04:20+00:00,5.57,,0.966,7.98,878.5,2.44,1.031,11.32,28,,69.9,62.3,,28,12,724,Thursday,7,2016-07-28,False,905.8100000000001,0.006340352874217416,Low,Excellent
,2016-07-28 12:05:22+00:00,5.57,,0.971,8.01,872.07,2.46,1.031,11.32,28,,69.2,62.4,,28,12,725,Thursday,7,2016-07-28,False,899.4300000000002,0.006387101952824888,Low,Excellent
,2016-07-28 12:06:21+00:00,5.77,,0.972,8.58,878.31,2.41,1.032,11.62,28,,68.9,62.4,,28,12,726,Thursday,7,2016-07-28,False,906.6899999999999,0.006569434482130455,Low,Excellent
,2016-07-28 12:07:21+00:00,5.77,,0.963,8.58,876.09,2.41,1.032,11.62,28,,68.5,62.5,,28,12,727,Thursday,7,2016-07-28,False,904.47,0.00658608133867525,Low,Excellent
,2016-07-28 12:08:21+00:00,5.87,,0.962,8.21,876.58,2.46,1.031,10.92,28,,68.0,62.5,,28,12,728,Thursday,7,2016-07-28,False,904.0400000000001,0.006696479499874512,Low,Excellent
,2016-07-28 12:09:22+00:00,6.17,,0.963,8.08,877.64,2.44,1.031,10.92,28,,67.9,62.5,,28,12,729,Thursday,7,2016-07-28,False,905.25,0.007030217401212342,Low,Excellent
,2016-07-28 12:10:23+00:00,6.57,,0.964,7.31,877.15,2.46,1.032,11.53,28,,67.8,62.5,,28,12,730,Thursday,7,2016-07-28,False,905.02,0.007490167018183892,Low,Excellent
,2016-07-28 12:11:22+00:00,6.57,,0.964,7.31,876.6,2.44,1.032,11.53,28,,67.8,62.5,,28,12,731,Thursday,7,2016-07-28,False,904.45,0.0074948665297741275,Low,Excellent
,2016-07-28 12:12:21+00:00,6.77,,0.96,7.51,877.84,2.46,1.032,11.02,28,,67.9,62.5,,28,12,732,Thursday,7,2016-07-28,False,905.6,0.007712111546523284,Low,Excellent
,2016-07-28 12:13:20+00:00,6.77,,0.951,7.61,876.46,2.46,1.032,11.02,28,,68.3,62.5,,28,12,733,Thursday,7,2016-07-28,False,904.32,0.0077242543869657475,Low,Excellent
,2016-07-28 12:14:22+00:00,6.87,,0.933,6.38,876.18,2.41,1.031,11.52,28,,68.7,62.5,,28,12,734,Thursday,7,2016-07-28,False,903.3599999999999,0.007840854618913923,Low,Excellent
,2016-07-28 12:15:23+00:00,6.97,,0.917,6.48,877.51,2.41,1.031,11.53,28,,68.3,62.5,,28,12,735,Thursday,7,2016-07-28,False,904.9,0.007942929425305695,Low,Excellent
,2016-07-28 12:16:22+00:00,6.67,,0.902,7.41,877.32,2.41,1.032,11.43,28,,68.3,62.4,,28,12,736,Thursday,7,2016-07-28,False,905.24,0.007602699129166096,Low,Excellent
,2016-07-28 12:17:21+00:00,6.67,,0.899,7.53,878.06,2.46,1.032,11.52,28,,67.5,62.4,,28,12,737,Thursday,7,2016-07-28,False,906.24,0.007596291825160012,Low,Excellent
,2016-07-28 12:18:20+00:00,6.67,,0.898,8.01,878.8,2.46,1.032,10.92,28,,67.1,62.4,,28,12,738,Thursday,7,2016-07-28,False,906.8599999999999,0.007589895311788803,Low,Excellent
,2016-07-28 12:19:24+00:00,6.67,,0.904,7.88,877.41,2.44,1.032,11.32,28,,66.8,62.4,,28,12,739,Thursday,7,2016-07-28,False,905.72,0.007601919285168849,Low,Excellent
,2016-07-28 12:20:24+00:00,6.37,,0.905,7.81,877.76,2.44,1.033,11.92,28,,66.3,62.4,,28,12,740,Thursday,7,2016-07-28,False,906.3,0.007257109004739337,Low,Excellent
,2016-07-28 12:21:21+00:00,6.37,,0.909,7.81,877.14,2.46,1.033,11.93,28,,66.0,62.4,,28,12,741,Thursday,7,2016-07-28,False,905.7099999999999,0.0072622386392138085,Low,Excellent
,2016-07-28 12:22:22+00:00,6.57,,0.91,8.08,877.46,2.44,1.032,10.92,28,,65.3,62.4,,28,12,742,Thursday,7,2016-07-28,False,905.47,0.0074875207986688855,Low,Excellent
,2016-07-28 12:23:21+00:00,6.57,,0.914,8.13,878.98,2.46,1.032,10.92,28,,65.0,62.3,,28,12,743,Thursday,7,2016-07-28,False,907.0600000000001,0.007474572800291247,Low,Excellent
,2016-07-28 12:24:22+00:00,6.47,,0.924,7.18,878.16,2.41,1.031,11.22,28,,64.9,62.3,,28,12,744,Thursday,7,2016-07-28,False,905.4399999999999,0.007367677871914002,Low,Excellent
,2016-07-28 12:25:23+00:00,6.47,,0.925,7.18,874.74,2.44,1.031,11.22,28,,64.5,62.4,,28,12,745,Thursday,7,2016-07-28,False,902.0500000000001,0.0073964835265335985,Low,Excellent
,2016-07-28 12:26:21+00:00,6.47,,0.929,6.58,878.11,2.44,1.03,10.62,28,,63.5,62.5,,28,12,746,Thursday,7,2016-07-28,False,904.22,0.007368097390987462,Low,Excellent
,2016-07-28 12:27:21+00:00,6.47,,0.926,6.68,878.25,2.44,1.03,10.62,28,,63.4,62.6,,28,12,747,Thursday,7,2016-07-28,False,904.46,0.007366922857956162,Low,Excellent
,2016-07-28 12:28:21+00:00,6.17,,0.939,6.61,878.08,2.46,1.03,11.02,28,,63.0,62.7,,28,12,748,Thursday,7,2016-07-28,False,904.34,0.007026694606413994,Low,Excellent
,2016-07-28 12:29:23+00:00,6.07,,0.938,6.61,879.56,2.44,1.03,11.02,28,,62.4,62.8,,28,12,749,Thursday,7,2016-07-28,False,905.6999999999999,0.006901177861658102,Low,Excellent
,2016-07-28 12:30:24+00:00,6.37,,0.931,6.41,876.96,2.46,1.031,11.92,28,,62.1,63.0,,28,12,750,Thursday,7,2016-07-28,False,904.12,0.007263729246487867,Low,Excellent
,2016-07-28 12:31:23+00:00,6.37,,0.932,6.41,878.28,2.46,1.031,11.92,28,,61.0,63.1,,28,12,751,Thursday,7,2016-07-28,False,905.4399999999999,0.007252812314979278,Low,Excellent
,2016-07-28 12:32:22+00:00,6.27,,0.933,6.38,878.2,2.46,1.03,11.42,28,,60.4,63.2,,28,12,752,Thursday,7,2016-07-28,False,904.73,0.00713960373491232,Low,Excellent
,2016-07-28 12:33:21+00:00,6.07,,0.94,6.43,876.97,2.46,1.03,11.42,28,,60.2,63.3,,28,12,753,Thursday,7,2016-07-28,False,903.35,0.006921559460414837,Low,Excellent
,2016-07-28 12:34:23+00:00,5.87,,0.934,7.61,877.66,2.46,1.031,11.42,28,,59.7,63.5,,28,12,754,Thursday,7,2016-07-28,False,905.02,0.006688239181459791,Low,Excellent
,2016-07-28 12:35:22+00:00,5.67,,0.943,7.61,874.79,2.46,1.031,11.42,28,,59.3,63.5,,28,12,755,Thursday,7,2016-07-28,False,901.9499999999999,0.006481555573337601,Low,Excellent
,2016-07-28 12:36:20+00:00,5.57,,0.945,6.88,876.6,2.44,1.03,11.72,28,,58.9,63.6,,28,12,756,Thursday,7,2016-07-28,False,903.2100000000002,0.006354095368469086,Low,Excellent
,2016-07-28 12:37:21+00:00,5.57,,0.944,6.91,879.56,2.46,1.03,11.82,28,,58.1,63.6,,28,12,757,Thursday,7,2016-07-28,False,906.32,0.006332711810450681,Low,Excellent
,2016-07-28 12:38:21+00:00,5.67,,0.937,7.01,876.42,2.46,1.03,11.52,28,,57.4,63.7,,28,12,758,Thursday,7,2016-07-28,False,903.0799999999999,0.006469500924214418,Low,Excellent
,2016-07-28 12:39:24+00:00,5.67,,0.94,7.03,877.0,2.46,1.031,11.72,28,,57.0,63.8,,28,12,759,Thursday,7,2016-07-28,False,903.8800000000001,0.0064652223489167614,Low,Excellent
,2016-07-28 12:40:23+00:00,4.97,,0.945,7.61,877.89,2.41,1.03,11.52,28,,56.8,63.8,,28,12,760,Thursday,7,2016-07-28,False,904.4,0.005661301529804417,Low,Excellent
,2016-07-28 12:41:23+00:00,5.07,,0.946,7.61,878.0,2.46,1.03,11.52,28,,55.7,63.8,,28,12,761,Thursday,7,2016-07-28,False,904.66,0.005774487471526197,Low,Excellent
,2016-07-28 12:42:21+00:00,5.17,,0.942,6.43,876.99,2.46,1.029,11.42,28,,55.2,63.8,,28,12,762,Thursday,7,2016-07-28,False,902.47,0.005895164140982223,Low,Excellent
,2016-07-28 12:43:20+00:00,5.17,,0.945,6.51,876.6,2.46,1.029,11.42,28,,55.1,63.8,,28,12,763,Thursday,7,2016-07-28,False,902.16,0.005897786903947068,Low,Excellent
,2016-07-28 12:44:24+00:00,4.97,,0.944,6.31,875.42,2.46,1.029,11.22,28,,55.0,63.9,,28,12,764,Thursday,7,2016-07-28,False,900.38,0.0056772749080441385,Low,Excellent
,2016-07-28 12:45:24+00:00,5.07,,0.945,6.21,873.28,2.46,1.029,11.22,28,,54.7,64.0,,28,12,765,Thursday,7,2016-07-28,False,898.24,0.0058056980578966655,Low,Excellent
,2016-07-28 12:46:21+00:00,5.57,,0.948,7.11,873.38,2.46,1.03,11.12,28,,54.4,64.1,,28,12,766,Thursday,7,2016-07-28,False,899.64,0.006377521811811583,Low,Excellent
,2016-07-28 12:47:20+00:00,5.57,,0.949,7.01,874.31,2.46,1.03,11.13,28,,54.3,64.4,,28,12,767,Thursday,7,2016-07-28,False,900.48,0.006370738067733413,Low,Excellent
,2016-07-28 12:48:20+00:00,5.77,,0.946,7.28,875.54,2.41,1.031,11.32,28,,54.1,64.6,,28,12,768,Thursday,7,2016-07-28,False,902.3199999999999,0.006590218607944811,Low,Excellent
,2016-07-28 12:49:23+00:00,5.77,,0.947,7.21,876.87,2.46,1.031,11.32,28,,53.4,64.8,,28,12,769,Thursday,7,2016-07-28,False,903.6300000000001,0.006580222838048969,Low,Excellent
,2016-07-28 12:50:23+00:00,5.77,,0.937,6.61,875.67,2.46,1.03,11.12,28,,52.4,65.1,,28,12,770,Thursday,7,2016-07-28,False,901.63,0.006589240238902783,Low,Excellent
,2016-07-28 12:51:22+00:00,5.87,,0.941,6.58,875.38,2.44,1.03,11.12,28,,52.7,65.4,,28,12,771,Thursday,7,2016-07-28,False,901.3900000000001,0.006705659256551441,Low,Excellent
,2016-07-28 12:52:21+00:00,6.47,,0.941,6.28,876.21,2.41,1.03,11.12,28,,52.6,65.8,,28,12,772,Thursday,7,2016-07-28,False,902.49,0.007384074593990025,Low,Excellent
,2016-07-28 12:53:21+00:00,6.47,,0.939,6.31,878.54,2.99,1.031,11.13,28,,52.0,66.2,,28,12,773,Thursday,7,2016-07-28,False,905.4399999999999,0.0073644910874860565,Low,Excellent
,2016-07-28 12:54:21+00:00,6.17,,0.937,6.51,875.97,3.76,1.031,11.12,28,,51.6,66.5,,28,12,774,Thursday,7,2016-07-28,False,903.53,0.007043620215304177,Low,Excellent
,2016-07-28 12:55:23+00:00,6.17,,0.926,6.51,875.27,3.71,1.031,11.12,28,,50.7,66.8,,28,12,775,Thursday,7,2016-07-28,False,902.78,0.0070492533732448275,Low,Excellent
,2016-07-28 12:56:20+00:00,6.57,,0.921,7.01,873.94,3.68,1.033,11.52,28,,49.7,67.2,,28,12,776,Thursday,7,2016-07-28,False,902.72,0.007517678559168821,Low,Excellent
,2016-07-28 12:57:22+00:00,6.57,,0.922,6.98,874.65,3.66,1.033,11.52,28,,48.6,67.5,,28,12,777,Thursday,7,2016-07-28,False,903.3799999999999,0.0075115760589950275,Low,Excellent
,2016-07-28 12:58:23+00:00,6.57,,0.914,6.43,877.16,3.64,1.032,11.62,28,,48.2,67.8,,28,12,778,Thursday,7,2016-07-28,False,905.42,0.007490081627069179,Low,Excellent
,2016-07-28 12:59:24+00:00,6.57,,0.915,6.41,873.54,3.66,1.032,11.62,28,,47.7,68.1,,28,12,779,Thursday,7,2016-07-28,False,901.8,0.007521120956109624,Low,Excellent
,2016-07-28 13:00:23+00:00,6.17,,0.921,6.98,875.5,3.59,1.031,10.72,28,,47.0,68.5,,28,13,780,Thursday,7,2016-07-28,False,902.96,0.007047401484865791,Low,Excellent
,2016-07-28 13:01:22+00:00,6.17,,0.919,6.91,874.82,3.61,1.031,10.72,28,,46.7,68.8,,28,13,781,Thursday,7,2016-07-28,False,902.2300000000001,0.007052879449486751,Low,Excellent
,2016-07-28 13:02:21+00:00,5.77,,0.915,7.73,874.11,3.66,1.033,11.82,28,,46.7,69.2,,28,13,782,Thursday,7,2016-07-28,False,903.09,0.006600999874157714,Low,Excellent
,2016-07-28 13:03:22+00:00,5.77,,0.918,7.83,875.86,3.64,1.033,11.82,28,,47.2,69.4,,28,13,783,Thursday,7,2016-07-28,False,904.9200000000001,0.006587810837348434,Low,Excellent
,2016-07-28 13:04:21+00:00,5.47,,0.917,6.58,873.07,3.59,1.031,11.22,28,,47.2,69.7,,28,13,784,Thursday,7,2016-07-28,False,899.9300000000001,0.0062652479182654305,Low,Excellent
,2016-07-28 13:05:24+00:00,5.47,,0.914,6.61,871.03,3.13,1.03,11.22,28,,49.0,69.8,,28,13,785,Thursday,7,2016-07-28,False,897.46,0.006279921472279944,Low,Excellent
,2016-07-28 13:06:22+00:00,5.47,,0.916,6.41,871.86,3.11,1.03,11.42,28,,49.2,69.9,,28,13,786,Thursday,7,2016-07-28,False,898.27,0.006273943064253435,Low,Excellent
,2016-07-28 13:07:22+00:00,5.47,,0.926,6.31,872.73,3.16,1.03,11.42,28,,48.4,70.1,,28,13,787,Thursday,7,2016-07-28,False,899.0899999999999,0.006267688746805999,Low,Excellent
,2016-07-28 13:08:21+00:00,5.47,,0.931,7.01,871.87,3.16,1.031,11.22,28,,48.8,70.1,,28,13,788,Thursday,7,2016-07-28,False,898.73,0.006273871104637159,Low,Excellent
,2016-07-28 13:09:22+00:00,5.37,,0.927,7.01,871.33,3.16,1.031,11.22,28,,49.5,70.2,,28,13,789,Thursday,7,2016-07-28,False,898.09,0.0061629922073152535,Low,Excellent
,2016-07-28 13:10:23+00:00,5.27,,0.925,6.41,870.34,3.11,1.03,11.12,28,,49.6,70.4,,28,13,790,Thursday,7,2016-07-28,False,896.25,0.006055104901532733,Low,Excellent
